objectid,parentid,title,date,description,subject,location,creator,latitude,longitude,source,digital_collection,identifier,language,rights,rightsstatement,format_original,type,format,filename,display_template,object_location,image_small,image_thumb
cities97,,"Ringling Brothers Circus parade on Main Street. Moscow, Idaho.",1920,,parades; horse-drawn vehicles; main street;,Moscow,,46.730424,-117.001358,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-13u,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,5.5x6.5 black and white print,Image;StillImage,image/jpeg,cities97.jpg,image,/objects/cities97.jpg,/objects/small/cities97_sm.jpg,/objects/thumbs/cities97_th.jpg
cities98,,"4th of July parade on Main Street. Moscow, Idaho.",1909,,parades; main street;,Moscow,,46.730424,-117.001358,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-13v,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,cities98.jpg,image,/objects/cities98.jpg,/objects/small/cities98_sm.jpg,/objects/thumbs/cities98_th.jpg
cities103,,"Panoramic view from Administration Building of Moscow, Idaho.",1914,,panoramas; university of Idaho;,Moscow,,46.725888,-117.01073,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-14aa,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,3x4.5 black and white print,Image;StillImage,image/jpeg,cities103.jpg,image,/objects/cities103.jpg,/objects/small/cities103_sm.jpg,/objects/thumbs/cities103_th.jpg
cities128,,"Panoramic view of Moscow, Idaho.",1899,,panoramas;,Moscow,,46.716294,-116.992078,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-14f,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,3.5x7 black and white print,Image;StillImage,image/jpeg,cities128.jpg,image,/objects/cities128.jpg,/objects/small/cities128_sm.jpg,/objects/thumbs/cities128_th.jpg
cities133,,"Panoramic view of Moscow, Idaho from the west.",1903,,panoramas;,Moscow,,46.732889,-117.014877,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-14i,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,5x7 black and white print,Image;StillImage,image/jpeg,cities133.jpg,image,/objects/cities133.jpg,/objects/small/cities133_sm.jpg,/objects/thumbs/cities133_th.jpg
cities144,,"Panoramic view from campus of Moscow, Idaho.",1910,Lake was in front of Ridenbaught Hall which was built to the right.,panoramas;,Moscow,,46.72412,-117.011347,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-14n,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,5x7 black and white print,Image;StillImage,image/jpeg,cities144.jpg,image,/objects/cities144.jpg,/objects/small/cities144_sm.jpg,/objects/thumbs/cities144_th.jpg
cities148,,"Panoramic view from campus of Moscow, Idaho.",1910,,panoramas;,Moscow,,46.72412,-117.011347,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-14o,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,6.5x9.5 black and white print,Image;StillImage,image/jpeg,cities148.jpg,image,/objects/cities148.jpg,/objects/small/cities148_sm.jpg,/objects/thumbs/cities148_th.jpg
cities166,,"Panoramic view of Moscow, Idaho.",1910,Postcard,panoramas;,Moscow,,46.72412,-117.011347,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-14ww,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,3.5x5.5 color print,Image;StillImage,image/jpeg,cities166.jpg,image,/objects/cities166.jpg,/objects/small/cities166_sm.jpg,/objects/thumbs/cities166_th.jpg
cities167,,"Panoramic view from campus of Moscow, Idaho. Snow scene.",1920,,panoramas;,Moscow,,46.72412,-117.011347,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-14x,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,5.5x8 black and white print,Image;StillImage,image/jpeg,cities167.jpg,image,/objects/cities167.jpg,/objects/small/cities167_sm.jpg,/objects/thumbs/cities167_th.jpg
cities180,,"Unidentified home. Moscow, Idaho.",1910,,buildings;,Moscow,,46.732373,-116.994084,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-15f,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,5x7 black and white print,Image;StillImage,image/jpeg,cities180.jpg,image,/objects/cities180.jpg,/objects/small/cities180_sm.jpg,/objects/thumbs/cities180_th.jpg
cities191,,"McGregor House (1890- ). Moscow, Idaho.",1892,National guard group standing in front. Dr. J.H. McCallie and Will Mix identified. House later became Gritman Hospital,hotels (public accommodations); soldiers;,Moscow,,46.734551,-117.004051,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-17a,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,6.25x8.25 black and white print,Image;StillImage,image/jpeg,cities191.jpg,image,/objects/cities191.jpg,/objects/small/cities191_sm.jpg,/objects/thumbs/cities191_th.jpg
cities201,,"Elk City, Idaho.",1904,,panoramas,Elk City,,45.827879,-115.43925,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-116-1,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,5x7 black and white print,Image;StillImage,image/jpeg,cities201.jpg,image,/objects/cities201.jpg,/objects/small/cities201_sm.jpg,/objects/thumbs/cities201_th.jpg
cities207,,Moscow Fire Department Hose Co. No. 4.,1915,On occasion of winning race at a fire drill. Individuals identified on back of mount.,fire equipment; firefighters,Moscow,,46.729377,-117.001557,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-24a,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,cities207.jpg,image,/objects/cities207.jpg,/objects/small/cities207_sm.jpg,/objects/thumbs/cities207_th.jpg
cities224,,"L-R: Billie Allen, Little Gus Gustafson, Henry Holzman, Martin Hickman, Fred Franklin, Charlie Wong Gee standing in front of Old Blue Front Saloon. Elk City, Idaho.",1908,Saloon burned with the town in 1924,exteriors; saloons (bars),Elk City,,45.826263,-115.436611,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-116-4a,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,cities224.jpg,image,/objects/cities224.jpg,/objects/small/cities224_sm.jpg,/objects/thumbs/cities224_th.jpg
cities233,,"Andrews Store. Interior view showing Mildred Dodge and Mr. & Mrs. Andrews. Moscow, Idaho.",1909,,stores;,Moscow,,46.733014,-117.00127,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-001-40a,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,4x6 black and white print,Image;StillImage,image/jpeg,cities233.jpg,image,/objects/cities233.jpg,/objects/small/cities233_sm.jpg,/objects/thumbs/cities233_th.jpg
